DATE	NEGCODE	NAME	SECTOR	WEIGHT	FORWARDReturn
2017-04-06	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	-0.008142116950407063
2017-04-06	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	0.02973327503279404
2017-04-06	TIMP3	TIM Participações S.A.	Technology	0.00631	0.007866273352999024
2017-04-06	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	0.033990767939572064
2017-04-06	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	0.0634517766497463
2017-04-06	VALE3	Vale S.A.	Basic Materials	0.0395	-0.08336215842269111
2017-04-06	VALE5	Vale S.A	Basic Materials	0.04665	-0.07326007326007326
2017-04-06	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.0736721873215305
2017-03-09	ABEV3	Ambev S.A.	Consumer Goods	0.07156	0.03930635838150287
2017-03-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	0.0010471204188482073
2017-03-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	0.05219780219780216
2017-03-09	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	-0.038670284938941674
2017-03-09	BBDC3	Banco Bradesco S.A.	Financial	0.0165	-0.007255520504731875
2017-03-09	BBDC4	Banco Bradesco S.A.	Financial	0.07666	-0.012130637636080778
2017-03-09	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	-0.061058344640434095
2017-03-09	BBAS3	Banco do Brasil S.A.	Financial	0.0342	-0.02741358760429087
2017-03-09	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	0.07063440156965349
2017-03-09	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.06985294117647045
2017-03-09	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	0.013824884792626843
2017-03-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	-0.10671573137074503
2017-03-09	CIEL3	Cielo S.A.	Technology	0.02579	0.04935543278084714
2017-03-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	-0.06589735803218943
2017-03-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	-0.018863049095607338
2017-03-09	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.009784735812133072
2017-03-09	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	0.0
2017-03-09	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	0.02739726027397263
2017-03-09	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	-0.22738268021286892
2017-03-09	EMBR3	Embraer S.A.	Industrial Goods	0.01161	-0.09801876955161622
2017-03-09	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	-0.005865102639296193
2017-03-09	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00715	-0.017652003362286228
2017-03-09	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	0.03682819383259918
2017-03-09	ESTC3	Estácio Participações S.A.	Services	0.00479	0.12499999999999992
2017-03-09	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	0.08261682242990658
2017-03-09	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	-0.12384937238493714
2017-03-09	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	-0.24958402662229617
2017-03-09	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	0.06382202771699488
2017-03-09	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	-0.017634854771784225
2017-03-09	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	-0.035549872122762165
2017-03-09	JBSS3	JBS S.A.	Consumer Goods	0.01796	-0.15555555555555556
2017-03-09	KLBN11	Klabin S.A.	Basic Materials	0.00779	-0.032467532467532464
2017-03-09	KROT3	Kroton Educacional S.A.	Services	0.01877	0.06023166023166032
2017-03-09	RENT3	Localiza Rent a Car S.A.	Services	0.00496	0.12405129547238948
2017-03-09	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	0.00632911392405061
2017-03-09	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	0.08880308880308883
2017-03-09	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	-0.07189542483660137
2017-03-09	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	-0.009427609427609347
2017-03-09	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	0.03432282003710573
2017-03-09	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	0.09992542878448918
2017-03-09	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	0.09447513812154701
2017-03-09	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	0.03173531397704246
2017-03-09	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	0.002068965517241335
2017-03-09	QUAL3	Qualicorp S.A.	Healthcare	0.00413	0.10070005385029623
2017-03-09	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	0.05738855738855745
2017-03-09	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	0.05966815571155076
2017-03-09	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	-0.21437499999999998
2017-03-09	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	-0.176022835394862
2017-03-09	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.09708240914519703
2017-03-09	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	0.04485692188708431
2017-03-09	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	0.007045354469396747
2017-03-09	TIMP3	TIM Participações S.A.	Technology	0.00631	0.04094165813715459
2017-03-09	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	0.093955623565417
2017-03-09	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	-0.1859504132231405
2017-03-09	VALE3	Vale S.A.	Basic Materials	0.0395	-0.0420808482438701
2017-03-09	VALE5	Vale S.A	Basic Materials	0.04665	-0.053726169844020816
2017-03-09	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.01802325581395362
2017-02-07	ABEV3	Ambev S.A.	Consumer Goods	0.07156	0.016451233842538257
2017-02-07	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	0.02541159627773791
2017-02-07	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	-0.029850746268656834
2017-02-07	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	0.006143344709897601
2017-02-07	BBDC3	Banco Bradesco S.A.	Financial	0.0165	0.006988564167725504
2017-02-07	BBDC4	Banco Bradesco S.A.	Financial	0.07666	0.028799999999999954
2017-02-07	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	0.1110552763819096
2017-02-07	BBAS3	Banco do Brasil S.A.	Financial	0.0342	0.10394736842105276
2017-02-07	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	-0.06625954198473287
2017-02-07	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.06271536871123372
2017-02-07	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	0.07028360049321829
2017-02-07	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	0.23242630385487514
2017-02-07	CTIP3	CETIP	Financial	0.01167	-0.019343986543313745
2017-02-07	CIEL3	Cielo S.A.	Technology	0.02579	-0.01308615049073075
2017-02-07	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	0.008884803921568601
2017-02-07	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	-0.082721023939322
2017-02-07	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.007889546351084784
2017-02-07	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	-0.040293040293040344
2017-02-07	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	0.03668639053254444
2017-02-07	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	-0.057455540355677064
2017-02-07	EMBR3	Embraer S.A.	Industrial Goods	0.01161	0.06496390893947795
2017-02-07	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	-0.012309920347574216
2017-02-07	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	0.0014116816657843356
2017-02-07	ESTC3	Estácio Participações S.A.	Services	0.00479	-0.010309278350515488
2017-02-07	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	-0.013643067846607706
2017-02-07	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	-0.030819140308191467
2017-02-07	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	0.08093525179856119
2017-02-07	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	-0.01790830945558739
2017-02-07	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	0.016877637130801704
2017-02-07	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	0.009032258064516166
2017-02-07	JBSS3	JBS S.A.	Consumer Goods	0.01796	-0.05382674516400341
2017-02-07	KLBN11	Klabin S.A.	Basic Materials	0.00779	0.014492753623188448
2017-02-07	KROT3	Kroton Educacional S.A.	Services	0.01877	0.00465477114041883
2017-02-07	RENT3	Localiza Rent a Car S.A.	Services	0.00496	0.012185430463576181
2017-02-07	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	-0.06729634002361277
2017-02-07	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	0.07916666666666661
2017-02-07	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	-0.10787172011661811
2017-02-07	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	0.11906556141672947
2017-02-07	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	-0.025022610792885085
2017-02-07	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	0.02054794520547942
2017-02-07	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	-0.05745530289880233
2017-02-07	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	-0.06087507926442607
2017-02-07	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	-0.013605442176870701
2017-02-07	QUAL3	Qualicorp S.A.	Healthcare	0.00413	-0.04915514592933952
2017-02-07	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	-0.09483717235901518
2017-02-07	RUMO3	Rumo S.A.	Services	0.00466	0.024173027989821932
2017-02-07	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	-0.041883216141852676
2017-02-07	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	0.01265822784810122
2017-02-07	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	-0.07563764291996478
2017-02-07	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.14944106687585795
2017-02-07	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	0.0015491866769945448
2017-02-07	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	-0.041772151898734115
2017-02-07	TIMP3	TIM Participações S.A.	Technology	0.00631	0.03605514316012724
2017-02-07	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	-0.006838905775076031
2017-02-07	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	-0.04724409448818902
2017-02-07	VALE3	Vale S.A.	Basic Materials	0.0395	-0.001984126984126942
2017-02-07	VALE5	Vale S.A	Basic Materials	0.04665	-0.0034542314335059715
2017-02-07	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.06238418777022841
2017-01-09	ABEV3	Ambev S.A.	Consumer Goods	0.07156	0.029643073200241888
2017-01-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	-0.04706684856753066
2017-01-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	0.10029325513196485
2017-01-09	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	0.13565891472868216
2017-01-09	BBDC3	Banco Bradesco S.A.	Financial	0.0165	0.03213114754098362
2017-01-09	BBDC4	Banco Bradesco S.A.	Financial	0.07666	0.028975963121501448
2017-01-09	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	0.27400768245838664
2017-01-09	BBAS3	Banco do Brasil S.A.	Financial	0.0342	0.09352517985611503
2017-01-09	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	-0.06880864373045213
2017-01-09	BRFS3	BRF S.A.	Consumer Goods	0.03701	-0.04748358862144424
2017-01-09	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	-0.010975609756097545
2017-01-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	0.16666666666666677
2017-01-09	CTIP3	CETIP	Financial	0.01167	0.04206836108676603
2017-01-09	CIEL3	Cielo S.A.	Technology	0.02579	0.0003636363636364205
2017-01-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	0.13926701570680636
2017-01-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	0.09555959491041288
2017-01-09	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.004756242568371026
2017-01-09	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	0.1617021276595745
2017-01-09	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	-0.005882352941176554
2017-01-09	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	-0.006793478260869502
2017-01-09	EMBR3	Embraer S.A.	Industrial Goods	0.01161	0.08363417569193746
2017-01-09	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	0.047005307050796134
2017-01-09	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	0.04653739612188371
2017-01-09	ESTC3	Estácio Participações S.A.	Services	0.00479	-0.07736207989854146
2017-01-09	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	-0.1268512556342562
2017-01-09	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	0.05025553662691651
2017-01-09	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	0.06309751434034401
2017-01-09	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	0.04295853567426231
2017-01-09	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	0.08219178082191789
2017-01-09	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	0.08028993587956518
2017-01-09	JBSS3	JBS S.A.	Consumer Goods	0.01796	0.02500000000000008
2017-01-09	KLBN11	Klabin S.A.	Basic Materials	0.00779	-0.06871165644171785
2017-01-09	KROT3	Kroton Educacional S.A.	Services	0.01877	-0.04589193190229454
2017-01-09	RENT3	Localiza Rent a Car S.A.	Services	0.00496	0.02442333785617364
2017-01-09	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	0.006535947712418479
2017-01-09	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	0.045751633986928136
2017-01-09	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	0.13201320132013214
2017-01-09	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	0.15794066317626515
2017-01-09	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	0.065189466923571
2017-01-09	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	0.08684863523573207
2017-01-09	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	0.03225228453682131
2017-01-09	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	-0.08949191685912244
2017-01-09	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	-0.04109589041095896
2017-01-09	QUAL3	Qualicorp S.A.	Healthcare	0.00413	-0.009132420091324187
2017-01-09	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	0.02926749509483333
2017-01-09	RUMO3	Rumo S.A.	Services	0.00466	0.2186046511627907
2017-01-09	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	0.11600136472193798
2017-01-09	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	0.06289942818701652
2017-01-09	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	-0.0069868995633187835
2017-01-09	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.10823733970875905
2017-01-09	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.005390000000000001	-0.05766423357664228
2017-01-09	VIVT4	Telefônica Brasil S.A.	Technology	0.01813	0.0824389129938342
2017-01-09	TIMP3	TIM Participações S.A.	Technology	0.00631	0.14720194647201934
2017-01-09	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02762	-0.02878228782287827
2017-01-09	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00197	0.12888888888888891
2017-01-09	VALE3	Vale S.A.	Basic Materials	0.0395	0.14113207547169807
2017-01-09	VALE5	Vale S.A	Basic Materials	0.04665	0.1758732737611697
2017-01-09	WEGE3	WEG S.A.	Industrial Goods	0.00861	0.05129870129870136
2016-12-09	ABEV3	Ambev S.A.	Consumer Goods	0.08588	-0.006610576923076888
2016-12-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.02081	0.09771621115687006
2016-12-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03229	0.08322744599745874
2016-12-09	BRML3	BR Malls Participações S.A.	Financial	0.007940000000000001	0.1944444444444444
2016-12-09	BBDC3	Banco Bradesco S.A.	Financial	0.017669999999999998	0.08618233618233624
2016-12-09	BBDC4	Banco Bradesco S.A.	Financial	0.07955	0.05159279778393359
2016-12-09	BRAP4	Bradespar S.A.	Financial	0.00242	-0.017610062893081833
2016-12-09	BBAS3	Banco do Brasil S.A.	Financial	0.02931	0.028106508875739705
2016-12-09	BRKM5	Braskem S.A.	Basic Materials	0.00657	0.09223602484472046
2016-12-09	BRFS3	BRF S.A.	Consumer Goods	0.042539999999999994	-0.07955689828801603
2016-12-09	CCRO3	CCR S.A.	Industrial Goods	0.01606	0.10661268556005386
2016-12-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00801	0.03419972640218878
2016-12-09	CTIP3	CETIP	Financial	0.011479999999999999	0.04082098061573544
2016-12-09	CIEL3	Cielo S.A.	Technology	0.030979999999999997	-0.016803718269574504
2016-12-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0035399999999999997	0.0010482180293500203
2016-12-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005829999999999999	-0.006449948400412797
2016-12-09	CPFE3	CPFL Energia S.A.	Utilities	0.00783	0.01980598221503646
2016-12-09	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00267	0.238145416227608
2016-12-09	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.13333333333333333
2016-12-09	EMBR3	Embraer S.A.	Industrial Goods	0.011160000000000002	0.03615960099750635
2016-12-09	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0034000000000000002	-0.025129342202512926
2016-12-09	EQTL3	Equatorial Energia S.A.	Utilities	0.010320000000000001	0.041145933474331875
2016-12-09	ESTC3	Estácio Participações S.A.	Services	0.00449	0.024691358024691294
2016-12-09	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00521	-0.0248037676609106
2016-12-09	GGBR4	Gerdau S.A.	Basic Materials	0.00818	-0.08780108780108772
2016-12-09	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0023499999999999997	-0.05595667870036094
2016-12-09	HYPE3	Hypera S.A.	Healthcare	0.01018	0.03398995751255307
2016-12-09	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.033639999999999996	0.04285714285714279
2016-12-09	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10593999999999999	0.05811209439528021
2016-12-09	JBSS3	JBS S.A.	Consumer Goods	0.01948	0.05263157894736843
2016-12-09	KLBN11	Klabin S.A.	Basic Materials	0.0076	-0.03436018957345962
2016-12-09	KROT3	Kroton Educacional S.A.	Services	0.01966	0.03604294478527612
2016-12-09	RENT3	Localiza Rent a Car S.A.	Services	0.00631	0.0528571428571429
2016-12-09	LAME4	Lojas Americanas S.A.	Services	0.01024	0.03188228080931941
2016-12-09	LREN3	Lojas Renner S.A.	Services	0.01655	0.018189884649511986
2016-12-09	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00191	-0.057542768273716974
2016-12-09	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0034200000000000003	0.06803355079217152
2016-12-09	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00505	0.060626702997275246
2016-12-09	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00559	0.013836477987421311
2016-12-09	PCAR4	Companhia Brasileira de Distribuição	Services	0.008199999999999999	0.06183409436834094
2016-12-09	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.042679999999999996	-0.04782847718526668
2016-12-09	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.055229999999999994	-0.016046213093709884
2016-12-09	QUAL3	Qualicorp S.A.	Healthcare	0.00493	0.0925720620842573
2016-12-09	RADL3	Raia Drogasil S.A.	Healthcare	0.012350000000000002	-0.004719283970707994
2016-12-09	RUMO3	Rumo S.A.	Services	0.00575	0.07142857142857154
2016-12-09	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.010660000000000001	0.05812274368231045
2016-12-09	SANB11	BCO Santander(Brasil) S.A.	Financial	0.00895	0.10726256983240219
2016-12-09	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00588	0.013274336283185714
2016-12-09	SMLE3	Smiles S.A.	Consumer Goods	0.00294	0.045681818181818136
2016-12-09	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00423	-0.004360465116279106
2016-12-09	VIVT4	Telefônica Brasil S.A.	Technology	0.0208	0.006435302229372585
2016-12-09	TIMP3	TIM Participações S.A.	Technology	0.006860000000000001	0.01985111662531019
2016-12-09	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.029529999999999997	0.02963525835866266
2016-12-09	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00184	0.125
2016-12-09	VALE3	Vale S.A.	Basic Materials	0.02702	-0.10503208375548799
2016-12-09	VALE5	Vale S.A	Basic Materials	0.030379999999999997	-0.0726930320150659
2016-12-09	WEGE3	WEG S.A.	Industrial Goods	0.00963	0.0165016501650165
2016-11-10	ABEV3	Ambev S.A.	Consumer Goods	0.08588	-0.07811634349030472
2016-11-10	BBSE3	BB Seguridade Participações S.A.	Financial	0.02081	-0.0693379790940766
2016-11-10	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03229	-0.09331797235023037
2016-11-10	BRML3	BR Malls Participações S.A.	Financial	0.007940000000000001	-0.028776978417266053
2016-11-10	BBDC3	Banco Bradesco S.A.	Financial	0.017669999999999998	-0.024661340743313682
2016-11-10	BBDC4	Banco Bradesco S.A.	Financial	0.07955	-0.004481213374698468
2016-11-10	BRAP4	Bradespar S.A.	Financial	0.00242	0.039215686274509776
2016-11-10	BBAS3	Banco do Brasil S.A.	Financial	0.02931	0.059146102624363414
2016-11-10	BRKM5	Braskem S.A.	Basic Materials	0.00657	0.13580246913580252
2016-11-10	BRFS3	BRF S.A.	Consumer Goods	0.042539999999999994	-0.019162386408534154
2016-11-10	CCRO3	CCR S.A.	Industrial Goods	0.01606	-0.04077669902912615
2016-11-10	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00801	-0.113939393939394
2016-11-10	CTIP3	CETIP	Financial	0.011479999999999999	0.008045977011494286
2016-11-10	CIEL3	Cielo S.A.	Technology	0.030979999999999997	-0.08114323258869915
2016-11-10	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0035399999999999997	-0.12019674146941285
2016-11-10	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005829999999999999	-0.047665847665847784
2016-11-10	CPFE3	CPFL Energia S.A.	Utilities	0.00783	0.03775167785234893
2016-11-10	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00267	-0.050999999999999976
2016-11-10	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	-0.10714285714285718
2016-11-10	EMBR3	Embraer S.A.	Industrial Goods	0.011160000000000002	-0.12157721796276025
2016-11-10	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0034000000000000002	-0.05119214586255263
2016-11-10	EQTL3	Equatorial Energia S.A.	Utilities	0.010320000000000001	-0.0321920357275773
2016-11-10	ESTC3	Estácio Participações S.A.	Services	0.00449	-0.05582822085889571
2016-11-10	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00521	0.12623762376237624
2016-11-10	GGBR4	Gerdau S.A.	Basic Materials	0.00818	0.02959999999999994
2016-11-10	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0023499999999999997	0.08203124999999999
2016-11-10	HYPE3	Hypera S.A.	Healthcare	0.01018	0.03892455858747989
2016-11-10	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.033639999999999996	-0.04761904761904761
2016-11-10	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10593999999999999	-0.03418803418803427
2016-11-10	JBSS3	JBS S.A.	Consumer Goods	0.01948	0.1913513513513513
2016-11-10	KLBN11	Klabin S.A.	Basic Materials	0.0076	0.03558282208588946
2016-11-10	KROT3	Kroton Educacional S.A.	Services	0.01966	-0.05507246376811605
2016-11-10	RENT3	Localiza Rent a Car S.A.	Services	0.00631	-0.03073940736638049
2016-11-10	LAME4	Lojas Americanas S.A.	Services	0.01024	-0.12640599892876286
2016-11-10	LREN3	Lojas Renner S.A.	Services	0.01655	-0.032618025751073025
2016-11-10	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00191	0.2224334600760456
2016-11-10	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0034200000000000003	-0.12479608482871121
2016-11-10	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00505	-0.023936170212765923
2016-11-10	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00559	-0.08021596606247583
2016-11-10	PCAR4	Companhia Brasileira de Distribuição	Services	0.008199999999999999	-0.0909719820131442
2016-11-10	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.042679999999999996	0.04901960784313734
2016-11-10	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.055229999999999994	0.0051612903225806495
2016-11-10	QUAL3	Qualicorp S.A.	Healthcare	0.00493	0.002222222222222175
2016-11-10	RADL3	Raia Drogasil S.A.	Healthcare	0.012350000000000002	-0.0612587839902229
2016-11-10	RUMO3	Rumo S.A.	Services	0.00575	-0.013114754098360668
2016-11-10	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.010660000000000001	-0.08429752066115705
2016-11-10	SANB11	BCO Santander(Brasil) S.A.	Financial	0.00895	0.06886942675159237
2016-11-10	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00588	0.004444444444444508
